Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
killbill-killbill-0.20.14,org.killbill.billing.catalog,CreateCatalogSchema,0,0,1,1,15,2,0,0,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\CreateCatalogSchema.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,DefaultBlock,6,0,19,19,129,33,1,0,0.15789473684210525,3,5,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\DefaultBlock.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,DefaultBlockPriceOverride,4,0,5,5,24,5,1,0,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\DefaultBlockPriceOverride.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,DefaultCatalogService,6,0,8,7,47,10,0,0,0.625,1,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\DefaultCatalogService.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,DefaultDuration,2,0,14,14,122,40,0,0,0.21428571428571427,6,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\DefaultDuration.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,DefaultFixed,2,0,12,12,69,19,1,0,0.16666666666666666,5,4,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\DefaultFixed.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,DefaultInternationalPrice,1,0,14,13,116,32,1,0,0.21428571428571427,14,4,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\DefaultInternationalPrice.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,DefaultLimit,3,0,13,13,84,23,0,0,0.15384615384615385,5,4,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\DefaultLimit.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,DefaultListing,2,0,3,3,15,3,0,0,0.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\DefaultListing.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,DefaultMutableStaticCatalog,0,0,10,9,68,18,0,1,-1.0,2,5,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\DefaultMutableStaticCatalog.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,DefaultPlan,11,0,35,34,270,66,1,0,0.05714285714285714,14,6,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\DefaultPlan.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,DefaultPlanPhase,8,0,27,27,206,48,1,0,0.07407407407407407,15,7,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\DefaultPlanPhase.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,DefaultPlanPhasePriceOverride,6,0,8,8,42,8,0,0,0.0,2,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\DefaultPlanPhasePriceOverride.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,DefaultPrice,2,0,12,12,66,18,0,0,0.3333333333333333,8,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\DefaultPrice.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,DefaultPriceList,3,0,17,17,94,26,2,0,0.11764705882352941,20,5,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\DefaultPriceList.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,DefaultPriceListSet,2,0,13,13,99,28,0,0,0.23076923076923078,12,4,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\DefaultPriceListSet.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,DefaultProduct,7,0,28,27,187,49,1,0,0.0,19,5,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\DefaultProduct.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,DefaultRecurring,4,0,14,14,98,26,1,0,0.14285714285714285,5,4,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\DefaultRecurring.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,DefaultTier,7,0,20,20,138,35,0,0,0.15,7,6,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\DefaultTier.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,DefaultTieredBlock,1,0,10,10,52,14,0,1,0.4,7,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\DefaultTieredBlock.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,DefaultTieredBlockPriceOverride,1,0,2,2,10,2,0,1,0.0,2,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\DefaultTieredBlockPriceOverride.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,DefaultTierPriceOverride,1,0,2,2,9,2,0,0,0.0,2,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\DefaultTierPriceOverride.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,DefaultUnit,2,0,11,11,57,16,0,0,0.2727272727272727,5,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\DefaultUnit.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,DefaultUsage,12,0,33,32,272,70,0,0,0.09090909090909091,6,7,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\DefaultUsage.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,DefaultUsagePriceOverride,3,0,4,4,19,4,0,0,0.0,2,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\DefaultUsagePriceOverride.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,DefaultVersionedCatalog,8,0,60,55,301,80,0,0,0.06666666666666667,5,7,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\DefaultVersionedCatalog.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,CatalogPlanEntry,2,0,3,3,14,3,0,0,0.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\DefaultVersionedCatalog.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,PlanRequestWrapper,2,0,5,5,20,5,0,0,0.4,1,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\DefaultVersionedCatalog.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,LoadCatalog,0,0,1,1,16,4,0,0,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\LoadCatalog.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,PriceListDefault,0,0,5,5,21,6,0,1,-1.0,3,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\PriceListDefault.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,StandaloneCatalog,9,0,41,40,294,77,2,0,0.0,56,9,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\StandaloneCatalog.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,StandaloneCatalogWithPriceOverride,3,0,13,11,88,19,0,0,0.38461538461538464,2,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\StandaloneCatalogWithPriceOverride.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,CatalogTestSuiteNoDB,6,0,1,0,15,2,7,0,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\test\java\org\killbill\billing\catalog\CatalogTestSuiteNoDB.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,CatalogTestSuiteWithEmbeddedDB,3,0,2,0,15,3,2,0,1.0,0,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\test\java\org\killbill\billing\catalog\CatalogTestSuiteWithEmbeddedDB.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,MockCatalog,3,0,28,28,104,29,0,1,0.6785714285714286,8,5,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\test\java\org\killbill\billing\catalog\MockCatalog.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,MockCatalogModule,0,0,2,1,21,2,0,0,-1.0,0,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\test\java\org\killbill\billing\catalog\MockCatalogModule.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,MockCatalogService,1,0,5,5,18,5,0,0,0.6,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\test\java\org\killbill\billing\catalog\MockCatalogService.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,MockFixed,0,0,1,1,6,1,0,1,-1.0,1,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\test\java\org\killbill\billing\catalog\MockFixed.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,MockInternationalPrice,0,0,4,4,14,4,0,1,-1.0,6,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\test\java\org\killbill\billing\catalog\MockInternationalPrice.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,MockPlan,0,0,13,13,61,14,0,1,-1.0,10,7,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\test\java\org\killbill\billing\catalog\MockPlan.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,MockPlanPhase,0,0,12,12,53,12,0,1,-1.0,7,7,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\test\java\org\killbill\billing\catalog\MockPlanPhase.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,MockPriceList,0,0,1,1,6,1,0,1,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\test\java\org\killbill\billing\catalog\MockPriceList.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,MockProduct,0,0,10,10,36,10,0,1,-1.0,3,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\test\java\org\killbill\billing\catalog\MockProduct.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,MockRecurring,0,0,1,1,6,1,0,1,-1.0,3,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\test\java\org\killbill\billing\catalog\MockRecurring.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,TestCatalogSafetyInitializer,10,0,11,11,63,11,0,0,0.2727272727272727,1,5,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\test\java\org\killbill\billing\catalog\TestCatalogSafetyInitializer.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,TestCatalogService,0,0,4,4,24,4,0,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\test\java\org\killbill\billing\catalog\TestCatalogService.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,TestCatalogUpdater,0,0,11,9,251,11,0,1,-1.0,0,14,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\test\java\org\killbill\billing\catalog\TestCatalogUpdater.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,TestDefaultPriceOverride,0,0,12,10,263,38,0,1,-1.0,0,11,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\test\java\org\killbill\billing\catalog\TestDefaultPriceOverride.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,TestInternationalPrice,0,0,3,3,39,3,0,1,-1.0,0,5,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\test\java\org\killbill\billing\catalog\TestInternationalPrice.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,TestPlan,0,0,2,2,21,2,0,1,-1.0,0,4,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\test\java\org\killbill\billing\catalog\TestPlan.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,TestPlanPhase,0,0,2,2,36,2,0,1,-1.0,0,7,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\test\java\org\killbill\billing\catalog\TestPlanPhase.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,TestPriceListSet,0,0,2,2,28,2,0,1,-1.0,0,8,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\test\java\org\killbill\billing\catalog\TestPriceListSet.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,TestStandaloneCatalog,0,0,2,2,41,2,0,1,-1.0,0,6,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\test\java\org\killbill\billing\catalog\TestStandaloneCatalog.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,TestStandaloneCatalogWithPriceOverride,0,0,3,3,51,3,0,1,-1.0,0,4,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\test\java\org\killbill\billing\catalog\TestStandaloneCatalogWithPriceOverride.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,TestVersionedCatalog,6,0,10,10,103,12,0,1,0.0,0,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\test\java\org\killbill\billing\catalog\TestVersionedCatalog.java
killbill-killbill-0.20.14,org.killbill.billing.catalog.dao,CatalogOverrideBlockDefinitionModelDao,11,0,24,24,89,24,0,0,0.2916666666666667,4,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\dao\CatalogOverrideBlockDefinitionModelDao.java
killbill-killbill-0.20.14,org.killbill.billing.catalog.dao,CatalogOverrideBlockDefinitionSqlDao,0,0,5,5,7,5,0,0,-1.0,3,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\dao\CatalogOverrideBlockDefinitionSqlDao.java
killbill-killbill-0.20.14,org.killbill.billing.catalog.dao,CatalogOverrideDao,0,0,5,5,7,5,1,0,-1.0,4,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\dao\CatalogOverrideDao.java
killbill-killbill-0.20.14,org.killbill.billing.catalog.dao,CatalogOverridePhaseDefinitionModelDao,9,0,20,20,74,20,0,0,0.3,4,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\dao\CatalogOverridePhaseDefinitionModelDao.java
killbill-killbill-0.20.14,org.killbill.billing.catalog.dao,CatalogOverridePhaseDefinitionSqlDao,0,0,5,5,7,5,0,0,-1.0,3,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\dao\CatalogOverridePhaseDefinitionSqlDao.java
killbill-killbill-0.20.14,org.killbill.billing.catalog.dao,CatalogOverridePhaseUsageModelDao,7,0,16,16,58,16,0,0,0.375,3,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\dao\CatalogOverridePhaseUsageModelDao.java
killbill-killbill-0.20.14,org.killbill.billing.catalog.dao,CatalogOverridePhaseUsageSqlDao,0,0,4,4,6,4,0,0,-1.0,3,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\dao\CatalogOverridePhaseUsageSqlDao.java
killbill-killbill-0.20.14,org.killbill.billing.catalog.dao,CatalogOverridePlanDefinitionModelDao,7,0,17,17,62,17,0,0,0.11764705882352941,5,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\dao\CatalogOverridePlanDefinitionModelDao.java
killbill-killbill-0.20.14,org.killbill.billing.catalog.dao,CatalogOverridePlanDefinitionSqlDao,0,0,3,3,5,3,0,0,-1.0,3,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\dao\CatalogOverridePlanDefinitionSqlDao.java
killbill-killbill-0.20.14,org.killbill.billing.catalog.dao,CatalogOverridePlanPhaseModelDao,7,0,16,16,58,16,0,0,0.375,3,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\dao\CatalogOverridePlanPhaseModelDao.java
killbill-killbill-0.20.14,org.killbill.billing.catalog.dao,CatalogOverridePlanPhaseSqlDao,0,0,4,4,6,4,0,0,-1.0,3,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\dao\CatalogOverridePlanPhaseSqlDao.java
killbill-killbill-0.20.14,org.killbill.billing.catalog.dao,CatalogOverrideTierBlockModelDao,7,0,16,16,58,16,0,0,0.375,3,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\dao\CatalogOverrideTierBlockModelDao.java
killbill-killbill-0.20.14,org.killbill.billing.catalog.dao,CatalogOverrideTierBlockSqlDao,0,0,4,4,6,4,0,0,-1.0,3,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\dao\CatalogOverrideTierBlockSqlDao.java
killbill-killbill-0.20.14,org.killbill.billing.catalog.dao,CatalogOverrideTierDefinitionModelDao,8,0,18,18,66,18,0,0,0.3333333333333333,4,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\dao\CatalogOverrideTierDefinitionModelDao.java
killbill-killbill-0.20.14,org.killbill.billing.catalog.dao,CatalogOverrideTierDefinitionSqlDao,0,0,4,4,6,4,0,0,-1.0,3,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\dao\CatalogOverrideTierDefinitionSqlDao.java
killbill-killbill-0.20.14,org.killbill.billing.catalog.dao,CatalogOverrideUsageDefinitionModelDao,10,0,22,22,82,22,0,0,0.2727272727272727,4,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\dao\CatalogOverrideUsageDefinitionModelDao.java
